ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status,Floor_Ratio,School_Density_Score,Infra_Score,Amenity_Score,RERA_Ready,Future_Price_5Y,Good_Investment,State_enc,City_enc,Locality_enc,Property_Type_enc,Furnished_Status_enc,Facing_enc,Owner_Type_enc,Availability_Status_enc,Security_enc,Amenities_enc
1810,Maharashtra,Pune,Electronic City,Apartment,3,1778,199.23,11205.29,2010,Semi-Furnished,15.0,18,14,1.0,6,7,0,CCTV,Gym,South-West,Builder,Available,0.7894736842105263,58.0,4.9,2,1,365.45,1,3,17,2,0,1,4,1,0,0,2
1811,West Bengal,Howrah,Whitefield,Apartment,4,1813,169.99,9376.17,1994,Fully Furnished,10.0,13,30,2.0,3,5,2,,Gym+Pool,South-West,Builder,Available,0.7142857142857143,44.0,3.5,4,1,292.95,1,7,5,14,0,0,4,1,0,3,3
1812,Rajasthan,Udaipur,Thane,Apartment,1,300,30.5,10166.67,1990,Fully Furnished,23.0,24,34,2.0,5,8,2,CCTV,Clubhouse,West,Builder,Available,0.92,60.0,5.300000000000001,2,1,56.94,0,4,21,13,0,0,5,1,0,0,1
1813,Gujarat,Surat,HSR Layout,Villa,2,841,63.82,7588.59,1997,Fully Furnished,18.0,19,27,2.0,3,4,3,Guard,Gym+Pool,North-East,Individual,Under Construction,0.9,44.0,3.1,4,0,108.03,0,1,20,5,4,0,2,2,2,2,3
1814,Delhi,Dwarka,Gachibowli,Villa,4,1850,145.38,7858.38,1994,Fully Furnished,0.0,3,30,4.0,6,6,0,Gated,Clubhouse,East,Individual,Under Construction,0.0,88.0,5.4,2,0,272.63,0,0,4,3,4,0,0,2,2,1,1
1815,Maharashtra,Pune,Gomti Nagar,Studio,4,1619,117.57,7261.89,1995,Unfurnished,2.0,11,29,6.0,1,3,3,,Gym,North,Individual,Under Construction,0.16666666666666666,68.0,3.3,2,0,200.8,1,3,17,4,3,2,1,2,2,3,2
1816,Rajasthan,Jaipur,Gomti Nagar,Villa,2,1098,114.72,10448.09,1996,Semi-Furnished,6.0,8,28,1.0,2,5,3,Gated,Gym+Pool,East,Agent,Under Construction,0.6666666666666666,26.0,2.9,4,0,192.44,0,4,8,4,4,1,0,0,2,1,3
1817,West Bengal,Kolkata,Indiranagar,Apartment,3,1186,69.7,5876.9,1992,Semi-Furnished,1.0,10,32,8.0,6,7,1,Guard,All,West,Agent,Under Construction,0.09090909090909091,128.0,7.0,5,0,140.19,1,7,11,6,0,1,5,0,2,2,0
1818,Telangana,Hyderabad,Whitefield,Apartment,5,2254,200.45,8893.08,2014,Semi-Furnished,19.0,25,10,3.0,0,2,1,,Gym+Pool,West,Agent,Sold,0.7307692307692307,30.0,1.7,4,0,318.45,1,6,7,14,0,1,5,0,1,3,3
1819,Rajasthan,Jaipur,Thane,House,2,778,50.75,6523.14,1999,Semi-Furnished,24.0,27,25,9.0,3,5,1,Gated,All,South,Agent,Available,0.8571428571428571,114.0,5.6,5,1,96.01,1,4,8,13,1,1,3,0,0,1,0
1820,Maharashtra,Pune,Whitefield,Apartment,2,801,54.04,6746.57,2017,Unfurnished,7.0,12,7,7.0,4,7,0,CCTV,All,North-East,Agent,Sold,0.5384615384615384,102.0,6.1000000000000005,5,0,104.51,1,3,17,14,0,2,2,0,1,0,0
1821,Rajasthan,Udaipur,Whitefield,Apartment,4,1843,185.58,10069.45,2005,Unfurnished,12.0,17,19,6.0,1,4,2,Gated,All,South-West,Individual,Available,0.6666666666666666,68.0,3.6999999999999997,5,1,322.7,1,4,21,14,0,2,4,2,0,1,0
1822,Telangana,Hyderabad,Thane,Studio,4,1913,228.09,11923.16,1996,Semi-Furnished,13.0,17,28,0.0,1,6,1,,All,North-East,Individual,Under Construction,0.7222222222222222,8.0,2.7,5,0,379.18,1,6,7,13,3,1,2,2,2,3,0
1823,Gujarat,Surat,Powai,Villa,1,551,44.92,8152.45,2008,Unfurnished,10.0,15,16,8.0,5,8,0,CCTV,All,South-West,Builder,Under Construction,0.625,120.0,7.1,5,0,90.74,0,1,20,10,4,2,4,1,2,0,0
1824,Rajasthan,Jodhpur,Electronic City,Apartment,4,1830,205.51,11230.05,1998,Semi-Furnished,9.0,10,26,9.0,5,8,2,CCTV,Pool,East,Builder,Under Construction,0.8181818181818182,130.0,7.4,3,0,420.59,1,4,9,2,0,1,0,1,2,0,4
1825,Maharashtra,Pune,Electronic City,Apartment,3,1520,146.75,9654.61,2019,Fully Furnished,18.0,27,5,4.0,5,1,2,Gated,All,North,Builder,Sold,0.6428571428571429,80.0,3.1,5,0,248.4,0,3,17,2,0,0,1,1,1,1,0
1826,Telangana,Hyderabad,Indiranagar,Apartment,2,850,96.48,11350.59,1990,Unfurnished,13.0,14,34,9.0,5,4,1,CCTV,Pool,West,Individual,Available,0.8666666666666667,130.0,5.8,3,1,184.14,1,6,7,6,0,2,5,2,0,0,4
1827,West Bengal,Howrah,Gomti Nagar,Apartment,3,1337,123.43,9231.86,2017,Semi-Furnished,12.0,10,7,1.0,5,1,2,Guard,All,South-West,Agent,Available,1.0909090909090908,50.0,2.2,5,1,200.6,1,7,5,4,0,1,4,0,0,2,0
1828,Tamil Nadu,Madurai,Jubilee Hills,Villa,4,2113,145.53,6887.36,2002,Semi-Furnished,20.0,25,22,4.0,6,2,2,CCTV,All,North-East,Agent,Under Construction,0.7692307692307693,88.0,3.8,5,0,254.19,1,5,12,7,4,1,2,0,2,0,0
1829,West Bengal,Siliguri,HSR Layout,Apartment,3,1558,141.35,9072.53,2016,Semi-Furnished,1.0,7,8,3.0,4,1,1,Gated,Gym,East,Builder,Available,0.125,62.0,2.5,2,1,232.87,0,7,19,5,0,1,0,1,0,1,2
1830,Rajasthan,Jodhpur,Jubilee Hills,Apartment,3,1361,52.25,3839.09,1998,Unfurnished,21.0,24,26,7.0,5,1,0,CCTV,Clubhouse,West,Individual,Under Construction,0.84,110.0,4.0,2,0,92.08,1,4,9,7,0,2,5,2,2,0,1
1831,Tamil Nadu,Chennai,Gomti Nagar,Penthouse,2,1079,121.86,11293.79,1999,Semi-Furnished,19.0,20,25,2.0,6,3,0,Gated,Clubhouse,North-East,Individual,Available,0.9047619047619048,68.0,3.6,2,1,210.95,0,5,2,4,2,1,2,2,0,1,1
1832,Telangana,Warangal,Gachibowli,House,2,1026,95.38,9296.3,2001,Fully Furnished,0.0,2,23,1.0,3,3,2,Gated,All,North,Builder,Available,0.0,34.0,2.4000000000000004,5,1,156.42,0,6,23,3,1,0,1,1,0,1,0
1833,Maharashtra,Nagpur,Kondapur,Villa,2,790,48.89,6188.61,1998,Fully Furnished,19.0,23,26,7.0,5,4,2,CCTV,Clubhouse,North-East,Individual,Sold,0.7916666666666666,110.0,5.2,2,0,90.88,1,3,15,8,4,0,2,2,1,0,1
1834,Rajasthan,Jodhpur,Satellite,Apartment,2,1149,128.37,11172.32,2017,Semi-Furnished,22.0,28,7,0.0,6,6,3,Guard,Clubhouse,North,Individual,Available,0.7586206896551724,48.0,4.2,2,1,228.26,0,4,9,12,0,1,1,2,0,2,1
1835,Tamil Nadu,Coimbatore,HSR Layout,Apartment,3,1114,50.97,4575.4,2011,Unfurnished,13.0,18,13,5.0,7,4,0,,Gym+Pool,North,Individual,Available,0.6842105263157895,106.0,5.2,4,1,94.74,1,5,3,5,0,2,1,2,0,3,3
1836,Gujarat,Vadodara,Thane,Apartment,2,745,51.46,6907.38,2022,Fully Furnished,7.0,11,2,6.0,3,7,3,CCTV,All,North,Agent,Available,0.5833333333333334,84.0,5.5,5,1,96.93,1,1,22,13,0,0,1,0,0,0,0
1837,Gujarat,Surat,Koramangala,Apartment,5,2160,184.66,8549.07,2019,Fully Furnished,5.0,8,5,3.0,5,1,1,Guard,Pool,South,Builder,Available,0.5555555555555556,70.0,2.8,3,1,308.37,1,1,20,9,0,0,3,1,0,2,4
1838,Tamil Nadu,Madurai,Thane,Villa,1,300,14.5,4833.33,2009,Fully Furnished,21.0,28,15,7.0,5,6,3,Guard,Gym+Pool,North,Builder,Available,0.7241379310344828,110.0,6.0,4,1,27.92,1,5,12,13,4,0,1,1,0,2,3
1839,West Bengal,Kolkata,Koramangala,Villa,2,843,34.36,4075.92,2012,Fully Furnished,9.0,14,12,0.0,1,3,1,Gated,All,South,Individual,Sold,0.6,8.0,1.5000000000000002,5,0,54.09,1,7,11,9,4,0,3,2,1,1,0
1840,West Bengal,Howrah,Gomti Nagar,Apartment,3,1207,122.43,10143.33,2019,Semi-Furnished,4.0,11,5,8.0,5,6,1,Guard,Pool,South-West,Individual,Available,0.3333333333333333,120.0,6.300000000000001,3,1,238.85,1,7,5,4,0,1,4,2,0,2,4
1841,Maharashtra,Pune,Salt Lake,Studio,3,1322,106.59,8062.78,1995,Unfurnished,14.0,17,29,5.0,0,8,2,Gated,Gym,North-East,Individual,Under Construction,0.7777777777777778,50.0,4.7,2,0,193.79,1,3,17,11,3,2,2,2,2,1,2
1842,Karnataka,Bangalore,Gachibowli,Apartment,5,2181,346.75,15898.67,2009,Semi-Furnished,21.0,27,15,0.0,4,2,2,Guard,Clubhouse,North-East,Individual,Under Construction,0.75,32.0,2.0,2,0,558.44,0,2,1,3,0,1,2,2,2,2,1
1843,West Bengal,Kolkata,HSR Layout,Apartment,3,1421,93.21,6559.47,2016,Fully Furnished,3.0,4,8,5.0,1,1,0,,Gym+Pool,North-East,Builder,Available,0.6,58.0,2.1999999999999997,4,1,151.49,1,7,11,5,0,0,2,1,0,3,3
1844,Rajasthan,Udaipur,Andheri,Apartment,3,1511,85.94,5687.62,2002,Fully Furnished,5.0,6,22,5.0,4,4,3,,Pool,North,Individual,Available,0.7142857142857143,82.0,4.3,3,1,153.49,1,4,21,0,0,0,1,2,0,3,4
1845,Maharashtra,Nagpur,Kondapur,Penthouse,5,2126,222.6,10470.37,2020,Unfurnished,5.0,12,4,5.0,7,2,0,Guard,Pool,North,Builder,Available,0.38461538461538464,106.0,4.4,3,1,399.35,1,3,15,8,2,2,1,1,0,2,4
1846,Tamil Nadu,Madurai,Kondapur,House,2,1115,55.62,4988.34,1996,Unfurnished,21.0,23,28,5.0,5,6,1,CCTV,Gym,East,Individual,Available,0.875,90.0,5.4,2,1,104.3,1,5,12,8,1,2,0,2,0,0,2
1847,Gujarat,Ahmedabad,HSR Layout,Apartment,4,1981,237.01,11964.16,1990,Unfurnished,24.0,27,34,5.0,2,2,2,Guard,All,East,Agent,Under Construction,0.8571428571428571,66.0,2.9,5,0,397.58,0,1,0,5,0,2,0,0,2,2,0
1848,Telangana,Warangal,Andheri,House,2,851,52.38,6155.11,2005,Fully Furnished,22.0,25,19,8.0,3,2,1,,All,North-East,Agent,Available,0.8461538461538461,104.0,4.1,5,1,92.72,1,6,23,0,1,0,2,0,0,3,0
1849,Maharashtra,Nagpur,Salt Lake,Apartment,4,1811,130.98,7232.47,2012,Fully Furnished,3.0,4,12,5.0,4,2,2,,Gym,South,Agent,Available,0.6,82.0,3.5,2,1,225.72,1,3,15,11,0,0,3,0,0,3,2
1850,Maharashtra,Pune,Kondapur,House,5,2268,198.41,8748.24,2002,Unfurnished,20.0,23,22,4.0,3,8,1,CCTV,All,South,Agent,Available,0.8333333333333334,64.0,5.300000000000001,5,1,370.44,1,3,17,8,1,2,3,0,0,0,0
1851,Gujarat,Vadodara,Electronic City,Apartment,3,1366,64.81,4744.51,2006,Fully Furnished,10.0,18,18,0.0,1,8,0,Guard,Gym+Pool,East,Agent,Available,0.5263157894736842,8.0,3.5,4,1,111.69,1,1,22,2,0,0,0,0,0,2,3
1852,West Bengal,Kolkata,Koramangala,Apartment,2,776,30.13,3882.73,1994,Fully Furnished,20.0,29,30,5.0,1,3,3,Guard,All,South,Agent,Sold,0.6666666666666666,58.0,3.0,5,0,50.77,1,7,11,9,0,0,3,0,1,2,0
1853,Gujarat,Ahmedabad,Satellite,Apartment,3,1203,121.83,10127.18,2021,Unfurnished,11.0,17,3,3.0,2,4,3,Gated,All,North,Individual,Under Construction,0.6111111111111112,46.0,3.1,5,0,206.22,0,1,0,12,0,2,1,2,2,1,0
1854,Delhi,New Delhi,Banjara Hills,Apartment,1,610,86.87,14240.98,1993,Unfurnished,19.0,25,31,9.0,5,3,0,Guard,All,South-West,Individual,Under Construction,0.7307692307692307,130.0,5.4,5,0,162.91,0,0,16,1,0,2,4,2,2,2,0
1855,Tamil Nadu,Chennai,Kondapur,Apartment,2,978,92.24,9431.49,1993,Semi-Furnished,2.0,7,31,8.0,0,5,2,,Gym+Pool,North,Builder,Under Construction,0.25,80.0,4.4,4,0,165.48,0,5,2,8,0,1,1,1,2,3,3
1856,Karnataka,Mysore,Thane,Apartment,3,1158,127.89,11044.04,2016,Semi-Furnished,4.0,9,8,9.0,4,8,1,Guard,Gym,South,Individual,Available,0.4,122.0,7.1000000000000005,2,1,258.35,1,2,14,13,0,1,3,2,0,2,2
1857,Gujarat,Ahmedabad,Indiranagar,Apartment,3,1267,103.02,8131.02,1990,Semi-Furnished,5.0,14,34,5.0,1,8,3,Gated,Clubhouse,West,Builder,Available,0.3333333333333333,58.0,5.0,2,1,189.81,1,1,0,6,0,1,5,1,0,1,1
1858,Maharashtra,Nagpur,HSR Layout,Apartment,2,1026,110.03,10724.17,1994,Semi-Furnished,17.0,18,30,9.0,2,1,1,,All,West,Builder,Available,0.8947368421052632,106.0,3.6999999999999997,5,1,191.33,0,3,15,5,0,1,5,1,0,3,0
1859,Gujarat,Surat,Indiranagar,Apartment,5,2381,277.56,11657.29,1999,Semi-Furnished,12.0,12,25,2.0,4,6,2,CCTV,Clubhouse,North,Individual,Available,0.9230769230769231,52.0,4.2,2,1,493.54,0,1,20,6,0,1,1,2,0,0,1
1860,Tamil Nadu,Chennai,Satellite,Apartment,4,1745,91.09,5220.06,2010,Unfurnished,17.0,18,14,1.0,7,6,1,Guard,All,West,Individual,Sold,0.8947368421052632,66.0,4.800000000000001,5,0,166.35,1,5,2,12,0,2,5,2,1,2,0
1861,West Bengal,Siliguri,Electronic City,Apartment,3,1357,51.15,3769.34,2004,Fully Furnished,7.0,11,20,3.0,7,7,0,Gated,All,South,Individual,Available,0.5833333333333334,86.0,5.800000000000001,5,1,97.62,1,7,19,2,0,0,3,2,0,1,0
1862,Telangana,Karimnagar,Salt Lake,House,3,1311,138.12,10535.47,2021,Fully Furnished,5.0,14,3,3.0,1,4,0,Guard,All,South-West,Builder,Available,0.3333333333333333,38.0,2.8,5,1,230.65,1,6,10,11,1,0,4,1,0,2,0
1863,Gujarat,Ahmedabad,Powai,Apartment,2,925,83.08,8981.62,1991,Unfurnished,9.0,12,33,0.0,0,6,0,,Gym,South-West,Agent,Available,0.6923076923076923,0.0,2.4000000000000004,2,1,136.25,0,1,0,10,0,2,4,0,0,3,2
1864,Gujarat,Vadodara,Salt Lake,House,1,300,17.27,5756.67,2013,Semi-Furnished,1.0,9,11,4.0,0,9,1,CCTV,Gym,South-West,Builder,Under Construction,0.1,40.0,4.8,2,0,31.54,1,1,22,11,1,1,4,1,2,0,2
1865,West Bengal,Howrah,Andheri,Studio,2,924,49.73,5382.03,2000,Semi-Furnished,19.0,25,24,2.0,1,6,1,Gated,Gym,South-West,Builder,Under Construction,0.7307692307692307,28.0,3.3000000000000003,2,0,84.94,0,7,5,0,3,1,4,1,2,1,2
1866,Gujarat,Vadodara,Thane,Villa,2,1114,123.69,11103.23,1993,Unfurnished,13.0,19,31,5.0,6,5,1,,All,East,Individual,Available,0.65,98.0,5.3,5,1,230.93,1,1,22,13,4,2,0,2,0,3,0
1867,Delhi,New Delhi,Powai,House,3,1602,194.42,12136.08,1999,Unfurnished,16.0,20,25,3.0,0,1,1,Gated,Clubhouse,North-East,Agent,Available,0.7619047619047619,30.0,1.2999999999999998,2,1,303.28,0,0,16,10,1,2,2,0,0,1,1
1868,Tamil Nadu,Coimbatore,Whitefield,Apartment,2,920,96.62,10502.17,2007,Fully Furnished,2.0,5,17,5.0,3,5,3,CCTV,Clubhouse,North,Agent,Under Construction,0.3333333333333333,74.0,4.4,2,0,173.34,0,5,3,14,0,0,1,0,2,0,1
1869,Delhi,Dwarka,Satellite,Penthouse,3,1249,107.44,8602.08,2002,Unfurnished,16.0,25,22,9.0,4,1,3,Gated,Gym+Pool,North,Individual,Available,0.6153846153846154,122.0,4.3,4,1,191.9,1,0,4,12,2,2,1,2,0,1,3
1870,Telangana,Karimnagar,Koramangala,House,4,1692,174.18,10294.33,2004,Semi-Furnished,18.0,20,20,4.0,1,5,1,Guard,All,East,Individual,Available,0.8571428571428571,48.0,3.5,5,1,300.17,1,6,10,9,1,1,0,2,0,2,0
1871,Maharashtra,Nagpur,Gachibowli,House,5,2363,148.97,6304.27,1994,Fully Furnished,24.0,29,30,5.0,0,7,3,CCTV,Clubhouse,South-West,Builder,Available,0.8,50.0,4.300000000000001,2,1,266.07,1,3,15,3,1,0,4,1,0,0,1
1872,Maharashtra,Nagpur,HSR Layout,House,3,1306,63.19,4838.44,2011,Semi-Furnished,8.0,10,13,7.0,1,7,3,Guard,All,South-West,Individual,Available,0.7272727272727273,78.0,5.2,5,1,117.46,1,3,15,5,1,1,4,2,0,2,0
1873,Gujarat,Vadodara,Jubilee Hills,Villa,2,888,81.36,9162.16,2018,Unfurnished,14.0,18,6,5.0,0,6,2,Guard,Clubhouse,North,Individual,Under Construction,0.7368421052631579,50.0,3.9000000000000004,2,0,142.75,0,1,22,7,4,2,1,2,2,2,1
1874,Gujarat,Surat,Whitefield,Apartment,5,2044,186.18,9108.61,1993,Semi-Furnished,7.0,15,31,7.0,5,8,1,Guard,Clubhouse,South,Agent,Available,0.4375,110.0,6.800000000000001,2,1,371.23,1,1,20,14,0,1,3,0,0,2,1
1875,Gujarat,Vadodara,Gachibowli,Apartment,4,1902,215.43,11326.5,2009,Unfurnished,12.0,21,15,6.0,5,3,0,,Gym+Pool,West,Individual,Under Construction,0.5454545454545454,100.0,4.5,4,0,388.21,1,1,22,3,0,2,5,2,2,3,3
1876,Gujarat,Vadodara,Satellite,Apartment,1,519,40.97,7894.03,1992,Unfurnished,2.0,11,32,4.0,3,8,1,,All,West,Individual,Sold,0.16666666666666666,64.0,5.300000000000001,5,0,76.49,1,1,22,12,0,2,5,2,1,3,0
1877,Telangana,Karimnagar,Kondapur,Apartment,2,730,73.41,10056.16,2008,Unfurnished,10.0,15,16,5.0,4,8,3,CCTV,Gym+Pool,West,Builder,Available,0.625,82.0,5.9,4,1,140.73,1,6,10,8,0,2,5,1,0,0,3
1878,Rajasthan,Jaipur,Electronic City,Villa,3,1406,95.56,6796.59,2021,Unfurnished,19.0,24,3,2.0,1,8,3,CCTV,Pool,North,Builder,Under Construction,0.76,28.0,4.1000000000000005,3,0,169.16,1,4,8,2,4,2,1,1,2,0,4
1879,West Bengal,Siliguri,Satellite,Apartment,1,384,16.29,4242.19,2010,Fully Furnished,5.0,6,14,1.0,5,4,1,Gated,Pool,South-West,Individual,Under Construction,0.7142857142857143,50.0,3.4000000000000004,3,0,27.95,1,7,19,12,0,0,4,2,2,1,4
1880,Tamil Nadu,Coimbatore,Electronic City,House,1,475,17.11,3602.11,2011,Fully Furnished,14.0,18,13,9.0,7,1,0,Gated,Gym+Pool,East,Builder,Sold,0.7368421052631579,146.0,5.199999999999999,4,0,31.8,1,5,3,2,1,0,0,1,1,1,3
1881,Delhi,Rohini,Indiranagar,House,4,1807,215.21,11909.8,1993,Semi-Furnished,22.0,25,31,5.0,2,7,1,Guard,All,West,Agent,Under Construction,0.8461538461538461,66.0,4.9,5,0,394.76,1,0,18,6,1,1,5,0,2,2,0
1882,West Bengal,Kolkata,Gomti Nagar,Studio,3,1275,134.19,10524.71,1991,Unfurnished,12.0,13,33,7.0,6,7,3,,Gym,South,Individual,Under Construction,0.8571428571428571,118.0,6.7,2,0,266.4,0,7,11,4,3,2,3,2,2,3,2
1883,Rajasthan,Udaipur,Gomti Nagar,Studio,4,2012,229.7,11416.5,1998,Semi-Furnished,24.0,25,26,1.0,1,2,2,Guard,All,South,Builder,Available,0.9230769230769231,18.0,1.4000000000000001,5,1,359.95,1,4,21,4,3,1,3,1,0,2,0
1884,Telangana,Karimnagar,Jubilee Hills,Penthouse,2,769,32.25,4193.76,2014,Fully Furnished,6.0,7,10,5.0,7,6,3,Guard,All,West,Individual,Available,0.75,106.0,6.0,5,1,62.09,1,6,10,7,2,0,5,2,0,2,0
1885,Gujarat,Surat,Electronic City,Apartment,1,300,15.66,5220.0,2000,Unfurnished,12.0,18,24,5.0,2,1,2,,Clubhouse,East,Agent,Under Construction,0.631578947368421,66.0,2.5,2,0,25.8,0,1,20,2,0,2,0,0,2,3,1
1886,Karnataka,Bangalore,Koramangala,Apartment,1,589,108.47,18415.96,2007,Semi-Furnished,15.0,23,17,2.0,6,5,3,Gated,Clubhouse,West,Builder,Available,0.625,68.0,4.4,2,1,194.6,0,2,1,9,0,1,5,1,0,1,1
1887,Rajasthan,Udaipur,Salt Lake,Apartment,2,780,53.04,6800.0,2016,Fully Furnished,19.0,20,8,9.0,5,3,1,,Pool,South,Agent,Sold,0.9047619047619048,130.0,5.4,3,0,99.46,1,4,21,11,0,0,3,0,1,3,4
1888,Delhi,New Delhi,Banjara Hills,Studio,2,1079,147.39,13659.87,2013,Fully Furnished,12.0,21,11,7.0,5,8,3,Guard,Clubhouse,East,Individual,Sold,0.5454545454545454,110.0,6.800000000000001,2,0,293.89,0,0,16,1,3,0,0,2,1,2,1
1889,Tamil Nadu,Coimbatore,HSR Layout,House,4,1913,82.4,4307.37,1991,Semi-Furnished,17.0,24,33,2.0,2,7,3,CCTV,Clubhouse,East,Individual,Available,0.68,36.0,4.0,2,1,145.22,1,5,3,5,1,1,0,2,0,0,1
1890,Telangana,Karimnagar,Thane,Villa,2,720,63.46,8813.89,1990,Semi-Furnished,8.0,14,34,3.0,5,6,0,Gated,All,East,Builder,Under Construction,0.5333333333333333,70.0,4.800000000000001,5,0,115.89,0,6,10,13,4,1,0,1,2,1,0
1891,Telangana,Karimnagar,Whitefield,Studio,3,1326,73.57,5548.27,1996,Semi-Furnished,2.0,8,28,9.0,7,6,1,CCTV,Gym,South-West,Builder,Available,0.2222222222222222,146.0,7.199999999999999,2,1,149.27,1,6,10,14,3,1,4,1,0,0,2
1892,Rajasthan,Jaipur,Salt Lake,Apartment,5,2342,102.52,4377.46,2022,Fully Furnished,12.0,16,2,0.0,2,4,0,CCTV,All,North,Individual,Sold,0.7058823529411765,16.0,2.2,5,0,166.62,1,4,8,11,0,0,1,2,1,0,0
1893,Delhi,New Delhi,Kondapur,Apartment,3,1287,211.29,16417.25,1990,Semi-Furnished,18.0,24,34,9.0,4,1,2,Gated,All,West,Agent,Under Construction,0.72,122.0,4.3,5,0,377.38,0,0,16,8,0,1,5,0,2,1,0
1894,Telangana,Hyderabad,Salt Lake,Apartment,2,1155,190.44,16488.31,2019,Semi-Furnished,12.0,29,5,7.0,2,9,1,Gated,All,East,Individual,Available,0.4,86.0,6.3,5,1,371.53,1,6,7,11,0,1,0,2,0,1,0
1895,Karnataka,Hubli,HSR Layout,Studio,1,307,31.91,10394.14,2010,Unfurnished,3.0,5,14,2.0,6,2,0,,Clubhouse,West,Individual,Sold,0.5,68.0,3.1999999999999997,2,0,54.26,0,2,6,5,3,2,5,2,1,3,1
1896,Tamil Nadu,Madurai,Koramangala,Villa,5,2374,113.56,4783.49,2013,Fully Furnished,18.0,26,11,5.0,5,4,2,CCTV,All,South-West,Builder,Under Construction,0.6666666666666666,90.0,4.6,5,0,205.55,1,5,12,9,4,0,4,1,2,0,0
1897,Karnataka,Hubli,Gachibowli,Apartment,1,553,34.22,6188.07,1991,Semi-Furnished,6.0,14,33,5.0,4,4,0,Guard,All,North-East,Individual,Available,0.4,82.0,4.3,5,1,61.12,1,2,6,3,0,1,2,2,0,2,0
1898,Rajasthan,Udaipur,Indiranagar,Apartment,1,300,24.37,8123.33,2001,Fully Furnished,12.0,28,23,5.0,0,9,2,Gated,Pool,East,Builder,Under Construction,0.41379310344827586,50.0,5.1,3,0,45.1,0,4,21,6,0,0,0,1,2,1,4
1899,Karnataka,Hubli,Koramangala,House,3,1368,55.46,4054.09,2013,Unfurnished,10.0,18,11,5.0,5,1,1,CCTV,All,South,Individual,Sold,0.5263157894736842,90.0,3.4,5,0,95.15,1,2,6,9,1,2,3,2,1,0,0
1900,Delhi,Dwarka,Whitefield,House,3,1529,77.23,5051.01,1992,Semi-Furnished,3.0,4,32,5.0,1,4,0,Gated,Gym+Pool,West,Builder,Under Construction,0.6,58.0,3.4,4,0,132.5,1,0,4,14,1,1,5,1,2,1,3
1901,Maharashtra,Pune,Koramangala,Apartment,3,1273,121.36,9533.39,1992,Unfurnished,0.0,8,32,5.0,4,7,0,CCTV,Clubhouse,North-East,Agent,Available,0.0,82.0,5.500000000000001,2,1,228.59,1,3,17,9,0,2,2,0,0,0,1
1902,Gujarat,Surat,Electronic City,House,1,633,26.45,4178.52,1991,Semi-Furnished,13.0,20,33,0.0,7,4,3,Gated,All,West,Builder,Available,0.6190476190476191,56.0,3.7,5,1,45.99,1,1,20,2,1,1,5,1,0,1,0
1903,Tamil Nadu,Chennai,Andheri,House,4,1757,92.44,5261.24,2012,Semi-Furnished,3.0,9,12,9.0,7,2,3,CCTV,Gym+Pool,South,Agent,Available,0.3,146.0,5.6,4,1,174.88,1,5,2,0,1,1,3,0,0,0,3
1904,Karnataka,Bangalore,HSR Layout,House,2,972,140.37,14441.36,2020,Unfurnished,15.0,18,4,1.0,1,7,1,Gated,All,East,Individual,Available,0.7894736842105263,18.0,3.4,5,1,240.82,0,2,1,5,1,2,0,2,0,1,0
1905,Rajasthan,Jodhpur,Gomti Nagar,Apartment,2,1021,49.98,4895.2,2011,Unfurnished,2.0,4,13,4.0,5,9,3,CCTV,Gym+Pool,South-West,Individual,Available,0.4,80.0,6.3,4,1,97.51,1,4,9,4,0,2,4,2,0,0,3
1906,West Bengal,Kolkata,Gachibowli,House,1,423,37.14,8780.14,1994,Unfurnished,14.0,23,30,7.0,6,8,1,,All,North,Builder,Available,0.5833333333333334,118.0,7.1000000000000005,5,1,75.03,1,7,11,3,1,2,1,1,0,3,0
1907,Telangana,Warangal,Electronic City,Apartment,2,1008,109.65,10877.98,2016,Semi-Furnished,18.0,24,8,3.0,4,6,0,,Clubhouse,South,Individual,Under Construction,0.72,62.0,4.5,2,0,197.59,0,6,23,2,0,1,3,2,2,3,1
1908,Karnataka,Mysore,Thane,Villa,2,934,95.63,10238.76,2016,Fully Furnished,16.0,18,8,8.0,1,7,2,Guard,Gym+Pool,North-East,Individual,Available,0.8421052631578947,88.0,5.5,4,1,180.12,1,2,14,13,4,0,2,2,0,2,3
1909,Delhi,Rohini,Salt Lake,Apartment,1,591,70.48,11925.55,2012,Semi-Furnished,20.0,26,12,3.0,4,5,2,,All,West,Agent,Sold,0.7407407407407407,62.0,4.1,5,0,124.77,0,0,18,11,0,1,5,0,1,3,0
1910,Telangana,Hyderabad,Powai,Apartment,1,300,48.23,16076.67,2001,Fully Furnished,20.0,22,23,7.0,3,6,0,CCTV,Pool,West,Builder,Sold,0.8695652173913043,94.0,5.4,3,0,90.44,0,6,7,10,0,0,5,1,1,0,4
1911,Karnataka,Mysore,HSR Layout,Apartment,4,1786,128.53,7196.53,2006,Semi-Furnished,10.0,11,18,6.0,2,7,0,CCTV,All,South,Builder,Available,0.8333333333333334,76.0,5.199999999999999,5,1,238.91,1,2,14,5,0,1,3,1,0,0,0
